ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
10422,10422,Günstedt,Thüringen,720,Günstedt,720,0.50833333,0.49166667,0.16894,0.04619,0.01271,0.0855,0.25994,0.42672,0.04514,0.0367,0.04808,0.02699,0.03341,0.05127,0.05996,0.06779,0.06016,0.0654,0.07884,0.08869,0.08451,0.07173,0.04252,0.06058,0.04281,0.03545,0.08171,0.23268,0.0321,0.26798,0.13636,0.05558,0.0035,0.09227,0.05907,0.03874,0.19045,0.37161,0.11178,0.32615
10423,10423,Riethgen,Thüringen,228,Riethgen,228,0.54385965,0.45614035,0.33959,0.00554,0.17283,0.01637,0.3356,0.13007,0.03696,0.04595,0.0484,0.02902,0.04233,0.04383,0.06107,0.0709,0.05607,0.06597,0.07768,0.08301,0.07121,0.06719,0.04919,0.06821,0.04461,0.03839,0.05732,0.00041,0.04948,0.09897,0.21243,0.00448,0.00766,0.41167,0.15595,0.00162,0.1814,0.05186,0.41271,0.35403
10424,10424,Kindelbrück,Thüringen,3846,Kindelbrück,3846,0.50364015,0.49635985,0.04789,0.05641,0.05363,0.42796,0.3892,0.02491,0.04138,0.044,0.03411,0.03063,0.034,0.05557,0.06367,0.0624,0.04764,0.0648,0.0741,0.09343,0.07854,0.07771,0.05356,0.0671,0.04449,0.03288,0.04604,0.20194,0.0767,0.0358,0.16342,0.12886,0.00434,0.07017,0.14058,0.13216,0.46724,0.07941,0.29941,0.15394
10425,10425,Großneuhausen,Thüringen,632,Großneuhausen,632,0.51898734,0.48101266,0.00064,0.05952,0.12787,0.0566,0.40234,0.35303,0.0409,0.04459,0.03792,0.02725,0.03239,0.04262,0.06491,0.06247,0.04828,0.07368,0.08541,0.09062,0.08316,0.06794,0.05585,0.06859,0.03876,0.03467,0.11585,0.10933,0.14643,0.04966,0.11565,0.1545,0.1215,0.03438,0.01127,0.14143,0.56148,0.29331,0.09317,0.05204
10426,10426,Kleinneuhausen,Thüringen,423,Kleinneuhausen,423,0.52245863,0.47754137,0.42297,0.04661,0.09434,0.03387,0.11648,0.28574,0.03587,0.05097,0.03459,0.03034,0.03516,0.04577,0.06429,0.0623,0.05363,0.05807,0.07636,0.08306,0.08525,0.08119,0.04562,0.06522,0.05032,0.04202,0.14095,0.1056,0.02691,0.18472,0.06097,0.04259,0.25629,0.04768,0.11515,0.01914,0.48238,0.15043,0.10043,0.26677
10427,10427,Kölleda,Thüringen,6391,Kölleda,6391,0.49100297,0.50899703,0.05502,0.02274,0.35015,0.11982,0.09082,0.36145,0.0469,0.04881,0.03591,0.04033,0.03727,0.03964,0.06009,0.05697,0.05774,0.05814,0.0808,0.08012,0.07413,0.08051,0.04477,0.06839,0.05044,0.03904,0.03893,0.08387,0.07628,0.07229,0.34451,0.19066,0.00905,0.00267,0.07953,0.1022,0.21901,0.51051,0.10747,0.16301
10428,10428,Ostramondra,Thüringen,474,Ostramondra,474,0.51054852,0.48945148,0.25907,0.02987,0.42863,0.07957,0.02286,0.18,0.04744,0.04796,0.03902,0.03749,0.04432,0.04921,0.05696,0.06153,0.05421,0.06828,0.06903,0.08758,0.08344,0.06358,0.05111,0.05516,0.04627,0.0374,0.03064,0.05895,0.03982,0.00036,0.23584,0.02669,0.0925,0.15474,0.26773,0.09275,0.34941,0.08246,0.49535,0.07277
10429,10429,Rastenberg,Thüringen,2486,Rastenberg,2486,0.50563154,0.49436846,0.31994,0.19451,0.17735,0.14317,0.15149,0.01353,0.04191,0.03461,0.0442,0.03736,0.03505,0.04583,0.05515,0.05726,0.06075,0.06254,0.08035,0.07886,0.08206,0.07567,0.05444,0.06644,0.04376,0.04376,0.01284,0.07665,0.44372,0.27258,0.00502,0.02352,0.00239,0.07405,0.06291,0.0263,0.36743,0.14776,0.14421,0.34061
10430,10430,Gangloffsömmern,Thüringen,977,Gangloffsömmern,977,0.51893552,0.48106448,0.16018,0.06494,0.26718,0.21853,0.1547,0.13448,0.05047,0.04321,0.04205,0.02992,0.04259,0.04235,0.06847,0.05807,0.05007,0.05577,0.08454,0.08864,0.07034,0.07875,0.05545,0.06073,0.04679,0.03178,0.01152,0.16342,0.15484,0.12132,0.01115,0.07471,0.01588,0.03498,0.07259,0.3396,0.16348,0.17575,0.32613,0.33463
10431,10431,Haßleben,Thüringen,975,Haßleben,975,0.49435897,0.50564103,0.10623,0.0652,0.17774,0.01157,0.39737,0.24189,0.03649,0.036,0.04182,0.03814,0.03639,0.0492,0.06678,0.06667,0.05701,0.06246,0.07164,0.09314,0.08063,0.07664,0.04421,0.06013,0.04972,0.03292,0.17948,0.10685,0.00018,0.11743,0.0821,0.16916,0.1121,0.11724,0.01697,0.09851,0.16053,0.08271,0.17401,0.58275
10432,10432,Riethnordhausen,Thüringen,994,Riethnordhausen,994,0.50301811,0.49698189,0.07751,0.3798,0.21591,0.15036,0.05658,0.11985,0.05069,0.04109,0.04284,0.02483,0.03315,0.04744,0.06389,0.05937,0.04995,0.07092,0.08075,0.09236,0.07476,0.077,0.0531,0.06285,0.04065,0.03436,0.28737,0.00173,0.0758,0.0928,0.00157,0.20501,0.11439,0.08273,0.0949,0.04369,0.19786,0.62786,0.09639,0.07789
10433,10433,Schwerstedt,Thüringen,593,Schwerstedt,593,0.50590219,0.49409781,0.00102,0.01145,0.42901,0.34831,0.03026,0.17996,0.03611,0.04546,0.04256,0.03152,0.04317,0.05131,0.05686,0.06388,0.05832,0.06111,0.07119,0.0905,0.07125,0.07874,0.05354,0.05459,0.04808,0.04183,0.02891,0.24724,0.01579,0.05943,0.10992,0.09146,0.09292,0.01033,0.20182,0.14218,0.15497,0.51662,0.05385,0.27455
10434,10434,Straußfurt,Thüringen,2089,Straußfurt,2089,0.50646242,0.49353758,0.06803,0.69338,0.04432,0.06981,0.08863,0.03583,0.03682,0.04718,0.03634,0.0273,0.03574,0.04542,0.06381,0.06426,0.05875,0.06639,0.0836,0.0817,0.08303,0.07957,0.04396,0.06293,0.04189,0.04132,0.16142,0.01547,0.05183,0.26009,0.10597,0.09393,0.01359,0.01316,0.15821,0.12633,0.2771,0.07905,0.28871,0.35515
10435,10435,Werningshausen,Thüringen,651,Werningshausen,651,0.48847926,0.51152074,0.01333,0.09215,0.29042,0.06545,0.52399,0.01467,0.03799,0.04002,0.04451,0.03355,0.03575,0.04338,0.06085,0.06329,0.05258,0.06785,0.08275,0.08361,0.07958,0.06887,0.05731,0.05845,0.04943,0.04023,0.0706,0.02457,0.16523,0.09898,0.34841,0.08435,0.01773,0.0706,0.01945,0.10009,0.0611,0.06368,0.17204,0.70319
10436,10436,Wundersleben,Thüringen,676,Wundersleben,676,0.50887574,0.49112426,0.12021,0.02077,0.08872,0.02194,0.16027,0.5881,0.0346,0.04246,0.04184,0.03577,0.04595,0.0458,0.06794,0.05742,0.05794,0.05727,0.07406,0.0899,0.08584,0.07638,0.05044,0.05864,0.04133,0.03642,0.05568,0.1848,0.03885,0.03633,0.04495,0.16552,0.05924,0.00441,0.21086,0.19937,0.25484,0.56532,0.04908,0.13075
10437,10437,Alperstedt,Thüringen,751,Alperstedt,751,0.49267643,0.50732357,0.10592,0.28949,0.1373,0.0723,0.281,0.11398,0.04687,0.04686,0.04543,0.02534,0.04307,0.05074,0.0682,0.05786,0.04602,0.05791,0.07219,0.09355,0.08145,0.06604,0.0485,0.0665,0.04496,0.0385,0.16653,0.04478,0.01539,0.05969,0.04614,0.13421,0.17697,0.05451,0.28026,0.02154,0.03879,0.26454,0.46824,0.22843
10438,10438,Eckstedt,Thüringen,590,Eckstedt,590,0.5,0.5,0.02993,0.30698,0.10014,0.03614,0.20661,0.32019,0.04118,0.05083,0.03468,0.03576,0.04423,0.04126,0.05753,0.06442,0.04624,0.07124,0.07567,0.08799,0.0826,0.07795,0.05241,0.06045,0.03774,0.03784,0.17624,0.03519,0.00443,0.15253,0.0107,0.29474,0.19482,0.07396,0.03543,0.02196,0.1276,0.34513,0.17756,0.34971
10439,10439,Großmölsen,Thüringen,220,Großmölsen,220,0.5,0.5,0.44469,0.09237,0.09007,0.00136,0.29442,0.0771,0.04214,0.05038,0.03759,0.0398,0.03934,0.04718,0.06371,0.06196,0.05973,0.07263,0.07539,0.08665,0.07251,0.06877,0.05239,0.05492,0.04137,0.03356,0.32674,0.08309,0.06646,0.01828,0.00565,0.08229,0.00148,0.17695,0.2178,0.02126,0.45782,0.05,0.01621,0.47597
10440,10440,Großrudestedt,Thüringen,1855,Großrudestedt,1855,0.50188679,0.49811321,0.46847,0.01206,0.21673,0.12283,0.05567,0.12424,0.04895,0.03621,0.03868,0.03504,0.04544,0.04289,0.064,0.05709,0.04671,0.06551,0.08242,0.09588,0.08561,0.07494,0.0473,0.05759,0.03937,0.03637,0.00504,0.11773,0.06934,0.12641,0.26406,0.0021,0.05565,0.23971,0.10652,0.01343,0.00904,0.30698,0.48465,0.19932
10441,10441,Kleinmölsen,Thüringen,300,Kleinmölsen,300,0.51,0.49,0.15573,0.02447,0.41561,0.12525,0.05716,0.22178,0.05023,0.04965,0.03378,0.02618,0.04307,0.04752,0.06348,0.06294,0.04821,0.05608,0.07642,0.093,0.08383,0.07863,0.04252,0.06265,0.0418,0.04,0.08279,0.15939,0.01363,0.15513,0.38047,0.04424,0.01937,0.00538,0.1264,0.0132,0.19277,0.32102,0.05926,0.42695
10442,10442,Markvippach,Thüringen,555,Markvippach,555,0.5027027,0.4972973,0.17463,0.00011,0.10688,0.3372,0.23391,0.14727,0.03764,0.03736,0.03646,0.03996,0.03182,0.04639,0.06686,0.0714,0.0561,0.06688,0.08421,0.08988,0.0817,0.07176,0.04592,0.06147,0.04213,0.03205,0.06547,0.22362,0.00808,0.19766,0.08172,0.01111,0.20845,0.07508,0.0902,0.0386,0.22162,0.05779,0.2867,0.43389
10443,10443,Nöda,Thüringen,815,Nöda,815,0.50797546,0.49202454,0.24329,0.0307,0.04279,0.14389,0.09368,0.44565,0.05056,0.04706,0.0492,0.03658,0.04033,0.05027,0.05981,0.07079,0.04632,0.06162,0.07256,0.09252,0.08056,0.06589,0.04679,0.0617,0.03682,0.03065,0.06564,0.04126,0.24636,0.03182,0.05791,0.19154,0.06137,0.27869,0.01468,0.01072,0.34998,0.1235,0.03523,0.49128
10444,10444,Ollendorf,Thüringen,422,Ollendorf,422,0.49526066,0.50473934,0.04422,0.00612,0.11338,0.30342,0.38114,0.15172,0.05138,0.03618,0.03976,0.02921,0.03897,0.0426,0.06252,0.05695,0.04947,0.07093,0.07619,0.09278,0.08315,0.06877,0.04575,0.06755,0.04992,0.03792,0.09471,0.06656,0.1241,0.18169,0.12677,0.02105,0.0219,0.20527,0.09723,0.06071,0.00232,0.08795,0.4397,0.47004
10445,10445,Schloßvippach,Thüringen,1377,Schloßvippach,1377,0.50544662,0.49455338,0.10278,0.27214,0.30087,0.07863,0.11673,0.12887,0.05061,0.04171,0.04506,0.03624,0.04132,0.04291,0.05712,0.06387,0.05405,0.07283,0.07233,0.07991,0.08012,0.07284,0.04462,0.06474,0.04736,0.03235,0.044,0.15815,0.02147,0.04856,0.00194,0.14107,0.04588,0.16489,0.13438,0.23965,0.1112,0.29089,0.37721,0.22069
10446,10446,Sprötau,Thüringen,778,Sprötau,778,0.52699229,0.47300771,0.01911,0.2966,0.46815,0.16667,0.01539,0.03408,0.03637,0.0381,0.03662,0.03656,0.04253,0.03987,0.06696,0.0608,0.05095,0.06734,0.07272,0.09569,0.07963,0.0782,0.04934,0.06671,0.04115,0.04047,0.0493,0.07049,0.12867,0.02503,0.18535,0.0391,0.09772,0.16818,0.0898,0.14636,0.48768,0.29297,0.2175,0.00185
10447,10447,Udestedt,Thüringen,770,Udestedt,770,0.50519481,0.49480519,0.2937,0.42067,0.12573,0.07188,0.0028,0.08521,0.04818,0.04411,0.03674,0.0298,0.04344,0.0477,0.06236,0.05748,0.04739,0.06512,0.07248,0.09345,0.08434,0.07457,0.04989,0.06232,0.04668,0.03395,0.02374,0.05537,0.02302,0.10033,0.12574,0.16043,0.12646,0.11698,0.24492,0.02301,0.36516,0.54369,0.039,0.05216
10448,10448,Vogelsberg,Thüringen,696,Vogelsberg,696,0.50287356,0.49712644,0.06391,0.00154,0.21589,0.58606,0.11118,0.02142,0.0487,0.03923,0.03573,0.02474,0.03105,0.05198,0.05534,0.06923,0.05699,0.07169,0.07394,0.0862,0.08023,0.07308,0.05501,0.05967,0.04441,0.04279,0.03956,0.14539,0.15509,0.1056,0.08969,0.16161,0.06998,0.09246,0.00801,0.13261,0.70435,0.05372,0.03797,0.20396
10449,10449,Elxleben,Thüringen,2243,Elxleben,2243,0.48907713,0.51092287,0.05201,0.03056,0.05305,0.50267,0.16038,0.20133,0.05242,0.03633,0.03373,0.03745,0.04193,0.04729,0.07234,0.05644,0.04953,0.07182,0.08215,0.08228,0.07302,0.06839,0.05267,0.06448,0.04049,0.03723,6e-05,0.08394,0.05858,0.15748,0.02988,0.16869,0.10574,0.02534,0.3131,0.05719,0.05205,0.16498,0.00347,0.7795
10450,10450,Witterda,Thüringen,1090,Witterda,1090,0.49816514,0.50183486,0.20468,0.01627,0.11378,0.10921,0.06573,0.49032,0.04713,0.04303,0.04025,0.03776,0.03749,0.05336,0.05686,0.07022,0.047,0.06093,0.07311,0.08142,0.08209,0.07699,0.05401,0.05656,0.0456,0.03618,0.1059,0.24213,0.10246,0.01036,0.08954,0.15575,0.03192,0.06743,0.13545,0.05906,0.12206,0.4483,0.21071,0.21892
10451,10451,Eisfeld,Thüringen,7646,Eisfeld,7646,0.50274653,0.49725347,0.01158,0.29791,0.28537,0.30573,0.09646,0.00296,0.03541,0.04592,0.04494,0.03408,0.03204,0.04849,0.06572,0.06922,0.0471,0.06268,0.07638,0.08523,0.07876,0.06633,0.05595,0.06637,0.04607,0.03934,0.456,0.04039,0.01575,0.18046,0.03754,0.01507,0.08312,0.01343,0.03112,0.12712,0.2732,0.25155,0.22932,0.24593
10452,10452,Hildburghausen,Thüringen,11836,Hildburghausen,11836,0.49839473,0.50160527,0.02297,0.19472,0.50733,0.00821,0.10653,0.16024,0.05295,0.0401,0.04464,0.02709,0.03715,0.05644,0.0654,0.06377,0.04806,0.06015,0.08221,0.08247,0.08102,0.06925,0.05202,0.06114,0.04394,0.03221,0.16978,0.01207,0.15371,0.0219,0.0075,0.03386,0.31048,0.11328,0.17074,0.00668,0.24595,0.1592,0.00684,0.58801
10453,10453,Schleusegrund,Thüringen,2766,Schleusegrund,2766,0.5010846,0.4989154,0.02313,0.2517,0.35948,0.02286,0.29171,0.05113,0.04116,0.04116,0.04573,0.03892,0.04472,0.04635,0.05667,0.06779,0.05106,0.06713,0.06973,0.08072,0.07982,0.08025,0.04369,0.05412,0.04897,0.04202,0.16852,0.34071,0.00983,0.23186,0.05675,0.02016,0.01668,0.00923,0.05708,0.08918,0.35337,0.34602,0.22958,0.07103
10454,10454,Schleusingen,Thüringen,10960,Schleusingen,10960,0.48978102,0.51021898,0.05229,0.0661,0.46126,0.13107,0.13511,0.15417,0.048,0.04332,0.04492,0.0353,0.03327,0.04783,0.06145,0.06404,0.05607,0.06182,0.07435,0.08171,0.08243,0.06641,0.05389,0.06175,0.04517,0.03824,0.04524,0.05999,0.20706,0.10531,0.0236,0.00718,0.23498,0.02589,0.23584,0.05492,0.09251,0.25499,0.48267,0.16983
10455,10455,Veilsdorf,Thüringen,2754,Veilsdorf,2754,0.49854757,0.50145243,0.09791,0.18514,0.04787,0.06184,0.53183,0.07542,0.04632,0.04345,0.03589,0.02498,0.04399,0.04957,0.06942,0.06643,0.04832,0.06665,0.08107,0.09187,0.07227,0.06577,0.04425,0.06383,0.04545,0.04048,0.21797,0.04538,0.47369,0.01904,0.06523,0.06089,0.02442,0.00839,0.0532,0.03179,0.04461,0.55524,0.19295,0.20721
10456,10456,Masserberg,Thüringen,2211,Masserberg,2211,0.49434645,0.50565355,0.14089,0.49913,0.18572,0.13697,0.03318,0.00411,0.03622,0.04265,0.04848,0.02635,0.03812,0.0452,0.06256,0.06517,0.06037,0.06692,0.07592,0.08655,0.08049,0.06978,0.04798,0.068,0.03605,0.0432,0.15645,0.18097,0.08844,0.08773,0.11753,0.12231,0.05215,0.0251,0.10086,0.06848,0.32682,0.05541,0.26603,0.35174
10457,10457,Römhild,Thüringen,6869,Römhild,6869,0.49934488,0.50065512,0.13938,0.12494,0.14302,0.32845,0.00515,0.25906,0.0454,0.03618,0.04286,0.02869,0.04044,0.04403,0.06781,0.05643,0.06193,0.07051,0.08134,0.08435,0.07785,0.0784,0.04424,0.06859,0.03586,0.03509,0.00657,0.14226,0.11385,0.11317,0.2303,0.1129,0.16679,0.03222,0.01396,0.06798,0.31601,0.14189,0.10688,0.43522
10458,10458,Ahlstädt,Thüringen,126,Ahlstädt,126,0.53968254,0.46031746,0.18393,0.10697,0.33052,0.19831,0.15406,0.02621,0.04308,0.03681,0.03714,0.03267,0.03837,0.04069,0.06965,0.06616,0.06279,0.07339,0.07291,0.08198,0.08873,0.07229,0.0441,0.06798,0.03844,0.03282,0.08688,0.07422,0.00266,0.07143,0.2567,0.0347,0.22276,0.13405,0.00899,0.10762,0.17113,0.44518,0.18121,0.20247
10459,10459,Beinerstadt,Thüringen,305,Beinerstadt,305,0.53114754,0.46885246,0.26594,0.0235,0.38295,0.01939,0.16556,0.14267,0.04762,0.03534,0.04011,0.03859,0.0441,0.05104,0.06958,0.05683,0.0541,0.05776,0.07839,0.0827,0.08525,0.06681,0.04523,0.0648,0.03655,0.04522,0.06912,0.04881,0.04706,0.22267,0.00786,0.05369,0.12056,0.28078,0.09267,0.05678,0.1713,0.20587,0.05195,0.57087
10460,10460,Bischofrod,Thüringen,163,Bischofrod,163,0.52760736,0.47239264,0.02201,0.63274,0.14075,0.03385,0.16335,0.0073,0.03992,0.04429,0.04052,0.03976,0.03496,0.04555,0.06434,0.05509,0.05492,0.06293,0.07525,0.09005,0.07227,0.07748,0.05592,0.06395,0.04541,0.0374,0.22666,0.03551,0.01942,0.03437,0.00391,0.05783,0.13981,0.14899,0.19803,0.13546,0.06075,0.15063,0.51588,0.27275
10461,10461,Dingsleben,Thüringen,245,Dingsleben,245,0.48979592,0.51020408,0.05324,0.11233,0.13906,0.16136,0.21543,0.31857,0.05078,0.05164,0.0397,0.03278,0.04045,0.04005,0.06035,0.0601,0.0496,0.05872,0.07405,0.09011,0.08592,0.07611,0.05763,0.05541,0.04308,0.03351,0.14663,0.06097,0.03928,0.08249,0.13941,0.01606,0.13239,0.04759,0.26714,0.06804,0.74246,0.08644,0.04922,0.12187
10462,10462,Ehrenberg,Thüringen,173,Ehrenberg,173,0.50867052,0.49132948,0.07391,0.14666,0.01334,0.43473,0.24151,0.08985,0.04552,0.04575,0.0354,0.03619,0.03754,0.04841,0.07002,0.06098,0.04926,0.05892,0.07659,0.08964,0.07247,0.07989,0.04536,0.05594,0.05051,0.04161,0.03441,0.18446,0.04466,0.17461,0.15595,0.04075,0.0796,0.13374,0.1422,0.00963,0.21653,0.08111,0.40759,0.29478
10463,10463,Eichenberg,Thüringen,161,Eichenberg,161,0.50931677,0.49068323,0.30406,0.1532,0.19004,0.10525,0.15302,0.09443,0.04985,0.03758,0.03871,0.02961,0.04432,0.03881,0.05926,0.06524,0.04803,0.06801,0.07986,0.09014,0.0832,0.07653,0.04713,0.06411,0.04327,0.03635,0.28129,0.08896,0.10495,0.08335,0.13519,0.02165,0.02021,0.04426,0.1502,0.06995,0.16064,0.57825,0.20883,0.05228
10464,10464,Grimmelshausen,Thüringen,174,Grimmelshausen,174,0.5,0.5,0.16809,0.14224,0.11696,0.50622,0.04252,0.02398,0.03722,0.04675,0.04276,0.03122,0.03303,0.0459,0.06735,0.06217,0.05335,0.06647,0.07973,0.09221,0.08166,0.07979,0.05056,0.05822,0.03985,0.03176,0.02511,0.06245,0.06196,0.17649,0.02158,0.11554,0.06006,0.05841,0.14968,0.26873,0.22661,0.20961,0.41012,0.15367
10465,10465,Grub,Thüringen,160,Grub,160,0.51875,0.48125,0.82904,0.01653,0.02968,0.06595,0.04437,0.01443,0.04582,0.04616,0.03646,0.03913,0.03241,0.04944,0.0598,0.06082,0.05068,0.06128,0.08425,0.09563,0.08612,0.07962,0.0423,0.05967,0.03659,0.03383,0.19748,0.14676,0.14951,0.07392,0.16623,0.00075,0.0537,0.05978,0.05184,0.10003,0.53393,0.15491,0.29918,0.01199
10466,10466,Henfstädt,Thüringen,365,Henfstädt,365,0.51780822,0.48219178,0.11047,0.10781,0.20987,0.39924,0.17074,0.00186,0.04677,0.04156,0.04561,0.0375,0.04132,0.04906,0.06206,0.06563,0.05148,0.07028,0.07284,0.0801,0.07587,0.06795,0.05605,0.05992,0.03877,0.03721,0.25008,0.05468,0.00119,0.00339,0.29734,0.13765,0.0642,0.05073,0.09343,0.0473,0.02222,0.17028,0.77654,0.03095
10467,10467,Kloster Veßra,Thüringen,304,Kloster Veßra,304,0.51973684,0.48026316,0.08189,0.02932,0.69185,0.07667,0.00938,0.1109,0.04851,0.04698,0.03971,0.03286,0.04371,0.04719,0.06091,0.06057,0.05537,0.06372,0.08292,0.09228,0.0728,0.06617,0.04276,0.0559,0.04623,0.04141,0.03187,0.0144,0.00735,0.2964,0.11555,0.12802,0.11655,0.04088,0.14871,0.10027,0.14453,0.36951,0.29013,0.19582
10468,10468,Lengfeld,Thüringen,417,Lengfeld,417,0.47961631,0.52038369,0.29836,0.02775,0.21961,0.21409,0.22496,0.01523,0.04917,0.03664,0.03744,0.02721,0.04656,0.05501,0.06155,0.05591,0.05647,0.06585,0.08286,0.08346,0.08209,0.07008,0.05584,0.05838,0.04035,0.03513,0.18204,0.12817,0.01674,0.05456,0.1658,0.18241,0.09131,0.03386,0.0041,0.14101,0.02845,0.02786,0.45476,0.48893
10469,10469,Marisfeld,Thüringen,430,Marisfeld,430,0.5255814,0.4744186,0.22394,0.46287,0.0268,0.05996,0.1396,0.08683,0.0387,0.04512,0.04677,0.03035,0.04282,0.04412,0.05786,0.07026,0.05591,0.0702,0.07958,0.08572,0.08178,0.06909,0.04628,0.0606,0.0378,0.03703,0.00505,0.08694,0.16437,0.12212,0.02023,0.02932,0.06509,0.1487,0.19782,0.16036,0.52296,0.27748,0.12904,0.07052
10470,10470,Oberstadt,Thüringen,342,Oberstadt,342,0.50292398,0.49707602,0.06379,0.01169,0.15629,0.61398,0.14726,0.007,0.04253,0.04368,0.04532,0.0393,0.037,0.03858,0.06354,0.06376,0.05477,0.06963,0.06926,0.09131,0.07779,0.07256,0.05306,0.06775,0.03828,0.03188,0.01459,0.01572,0.3357,0.1587,0.07112,0.1008,0.02227,0.03575,0.11978,0.12558,0.21114,0.5831,0.06639,0.13937
10471,10471,Reurieth,Thüringen,815,Reurieth,815,0.49693252,0.50306748,0.24981,0.01949,0.02653,0.45519,0.09051,0.15846,0.03959,0.04445,0.04612,0.03749,0.04187,0.04649,0.06971,0.05785,0.05484,0.05825,0.084,0.08641,0.08064,0.07916,0.04282,0.05663,0.03978,0.0339,0.32437,0.02088,0.02021,0.09316,0.0645,0.07061,0.26212,0.00796,0.11836,0.01783,0.14773,0.7659,0.07761,0.00876
10472,10472,Schmeheim,Thüringen,275,Schmeheim,275,0.52363636,0.47636364,0.23349,0.09799,0.13618,0.09135,0.06392,0.37707,0.04163,0.04774,0.04397,0.03784,0.04357,0.04701,0.06622,0.0631,0.05654,0.05449,0.07687,0.08992,0.07093,0.06852,0.05001,0.06589,0.03937,0.03637,0.0534,0.11735,0.10092,0.01145,0.06301,0.01287,0.47199,0.0023,0.08167,0.08503,0.23052,0.59374,0.09933,0.07641
10473,10473,St.Bernhard,Thüringen,256,St.Bernhard,256,0.4921875,0.5078125,0.33346,0.15816,0.1975,0.21883,0.00278,0.08928,0.03955,0.03522,0.03309,0.03727,0.04554,0.04901,0.05645,0.06491,0.05522,0.07279,0.07712,0.0902,0.0762,0.07233,0.04677,0.05615,0.04854,0.04363,0.1589,0.01074,0.1077,0.0223,0.0345,0.07372,0.17085,0.12802,0.10347,0.18981,0.27957,0.02237,0.44216,0.2559
10474,10474,Themar,Thüringen,2851,Themar,2851,0.49035426,0.50964574,0.05821,0.04634,0.37372,0.157,0.30528,0.05945,0.04937,0.04852,0.04405,0.02487,0.03937,0.05264,0.05701,0.06611,0.06019,0.06053,0.0733,0.08726,0.08135,0.0761,0.04643,0.05376,0.03661,0.04253,0.12979,0.03103,0.41375,0.00264,0.03762,0.10583,0.02621,0.05688,0.11185,0.08439,0.29478,0.12128,0.45137,0.13256
10475,10475,Schlechtsart,Thüringen,158,Schlechtsart,158,0.51265823,0.48734177,0.31324,0.15019,0.08101,0.16159,0.01682,0.27716,0.04603,0.04188,0.04216,0.03737,0.03239,0.04974,0.06229,0.06478,0.04848,0.06212,0.08196,0.08712,0.08396,0.06968,0.05444,0.06676,0.03643,0.0324,0.19193,0.16572,0.09229,0.09151,0.10972,0.02924,0.02584,0.2305,0.01619,0.04706,0.08461,0.05816,0.61785,0.23939
10476,10476,Schweickershausen,Thüringen,159,Schweickershausen,159,0.49685535,0.50314465,0.29461,0.19984,0.10197,0.18572,0.18612,0.03174,0.04287,0.04009,0.04503,0.02729,0.04563,0.03991,0.07043,0.06576,0.05052,0.07078,0.08301,0.08491,0.08449,0.06943,0.04439,0.06001,0.04258,0.03286,0.00299,0.00673,0.1206,0.06352,0.18741,0.03132,0.03718,0.33662,0.06152,0.15211,0.15366,0.3545,0.17355,0.31829
10477,10477,Straufhain,Thüringen,2728,Straufhain,2728,0.50183284,0.49816716,0.01018,0.31577,0.18035,0.08727,0.09381,0.31261,0.0426,0.04163,0.04799,0.03119,0.04115,0.04533,0.0652,0.05933,0.05118,0.05786,0.08174,0.08204,0.0811,0.0707,0.05111,0.0638,0.04802,0.03805,0.06749,0.16812,0.03919,0.16674,0.03797,0.20231,0.00472,0.24123,0.0087,0.06354,0.09038,0.59206,0.19743,0.12013
10478,10478,Ummerstadt,Thüringen,461,Ummerstadt,461,0.51843818,0.48156182,0.07843,0.1101,0.20157,0.08536,0.20102,0.32351,0.04295,0.04177,0.03478,0.03732,0.03515,0.0464,0.06217,0.06748,0.05356,0.06921,0.08761,0.08425,0.07415,0.06869,0.05596,0.06264,0.04152,0.03438,0.07314,0.12705,0.03335,0.3055,0.05251,0.00047,0.02953,0.09527,0.10783,0.17535,0.50109,0.278,0.08446,0.13645
10479,10479,Westhausen,Thüringen,709,Westhausen,709,0.5528914,0.4471086,0.00614,0.10757,0.26598,0.44857,0.1671,0.00463,0.03761,0.03692,0.03906,0.0353,0.03858,0.04647,0.05728,0.06047,0.06083,0.06267,0.07624,0.08582,0.08723,0.07375,0.04827,0.07136,0.03913,0.04301,0.0414,0.0797,0.05889,0.07937,0.04057,0.19179,0.19143,0.22552,0.04033,0.051,0.14202,0.52061,0.19016,0.14722
10480,10480,Heldburg,Thüringen,3448,Heldburg,3448,0.51421114,0.48578886,0.16069,0.34432,0.203,0.12886,0.08179,0.08135,0.03778,0.03858,0.04581,0.03033,0.04615,0.04609,0.05927,0.06768,0.05945,0.05929,0.07792,0.08643,0.0718,0.08158,0.05368,0.06499,0.03832,0.03484,0.27752,0.03717,0.07709,0.03652,0.01537,0.23305,0.06187,0.01747,0.14819,0.09575,0.35385,0.13465,0.03964,0.47185
